"ID","Name","Source","SpectralData","AngularFunction","Thickness","Tsol","Rsol1","Rsol2","Tvis","Rvis1","Rvis2","Tir","emis1","emis2","Conductivity","Comment","Manufacturer","ProductName","Color","Certification","Status","Timestamp","Specularity","Tvis2","Tsol2","MaterialID"
263,"QSQ10-4_3.bsf","IGDB v16.3",1,0,3.302000,0.081242,0.222344,0.281029,0.103466,0.228220,0.249447,0.000000,0.840000,0.871000,0.933000,,"Saint-Gobain Solar Gard LLC","4 Mil Quantum/Silver/Quantum 10",6708307,"#",256,1510863141,0,0.103466,0.081242,0
264,"Clr-2-_3.bsf","IGDB v16.3",1,0,3.251200,0.810613,0.089704,0.090507,0.881569,0.098931,0.098945,0.000000,0.840000,0.952000,0.965731,,"Saint-Gobain Solar Gard LLC","2 Mil Clear",15659760,"#",256,1510863138,0,0.881569,0.810613,0
265,"Clr-4_3.bsf","IGDB v16.3",1,0,3.302000,0.803417,0.092908,0.094716,0.879259,0.103417,0.103667,0.000000,0.840000,0.956000,0.932847,,"Saint-Gobain Solar Gard LLC","4 Mil Clear",15659759,"#",256,1510863138,0,0.879259,0.803417,0
266,"Clr-7_3.bsf","IGDB v16.3",1,0,3.378200,0.802127,0.090683,0.092631,0.879736,0.101989,0.102189,0.000000,0.840000,0.956000,0.891311,,"Saint-Gobain Solar Gard LLC","7 Mil Clear",15594224,"#",256,1510863138,0,0.879736,0.802127,0
267,"Clr-8_3.bsf","IGDB v16.3",1,0,3.403600,0.790800,0.094807,0.097646,0.867212,0.105884,0.106393,0.000000,0.840000,0.955000,0.877465,,"Saint-Gobain Solar Gard LLC","8 Mil Clear",15528175,"#",256,1510863138,0,0.867212,0.790800,0
268,"Clr-10_3.bsf","IGDB v16.3",1,0,3.454400,0.800189,0.101883,0.105422,0.868023,0.112961,0.115260,0.000000,0.840000,0.955000,0.854966,,"Saint-Gobain Solar Gard LLC","10 Mil Clear",15462639,"#",256,1510863137,0,0.868023,0.800189,0
269,"Clr-11_3.bsf","IGDB v16.3",1,0,3.479800,0.790294,0.099976,0.102179,0.871586,0.112351,0.113094,0.000000,0.840000,0.956000,0.842851,,"Saint-Gobain Solar Gard LLC","11 Mil Clear",15528431,"#",256,1510863137,0,0.871586,0.790294,0
270,"Clr-14_3.bsf","IGDB v16.3",1,0,3.556000,0.778883,0.105601,0.109756,0.860067,0.122430,0.121706,0.000000,0.840000,0.939000,0.811000,,"Saint-Gobain Solar Gard LLC","14 Mil Clear",15331310,"#",256,1510863137,0,0.860067,0.778883,0
271,"GG-4_3.bsf","IGDB v16.3",1,0,3.302000,0.802410,0.091364,0.090067,0.875691,0.099401,0.099138,0.000000,0.953000,0.840000,0.932847,,"Saint-Gobain Solar Gard LLC","4 Mil Graffitigard",15593967,"#",256,1510863139,0,0.875691,0.802410,0
272,"GG-6_3.bsf","IGDB v16.3",1,0,3.352800,0.812377,0.093969,0.091542,0.877222,0.102895,0.102764,0.000000,0.954000,0.840000,0.905156,,"Saint-Gobain Solar Gard LLC","6 Mil Graffitigard",15528432,"#",256,1510863139,0,0.877222,0.812377,0
273,"GG-7_3.bsf","IGDB v16.3",1,0,3.378200,0.814941,0.092123,0.090621,0.882999,0.100174,0.099641,0.000000,0.954000,0.840000,0.891311,,"Saint-Gobain Solar Gard LLC","7 Mil Graffitigard",15594225,"#",256,1510863139,0,0.882999,0.814941,0
274,"BlkOpq_3.bsf","IGDB v16.3",1,0,3.276600,0.000348,0.055495,0.068692,0.000086,0.058850,0.070178,0.000000,0.840000,0.929000,0.949000,,"Saint-Gobain Solar Gard LLC","Black Opaque",0,"#",256,1510863136,0,0.000086,0.000348,0
275,"CX50_3.bsf","IGDB v47.0",1,0,3.251200,0.386286,0.150990,0.142028,0.505702,0.131678,0.106553,0.000000,0.840000,0.863097,0.965731,,"Saint-Gobain Solar Gard LLC","CX 50",11910841,"#",256,1510863228,0,0.505702,0.386286,0
276,"CX35_3.bsf","IGDB v47.0",1,0,3.251200,0.260641,0.211827,0.237654,0.371654,0.167955,0.154289,0.000000,0.840000,0.815979,0.965731,,"Saint-Gobain Solar Gard LLC","CX 35",10659486,"#",256,1510863229,0,0.371654,0.260641,0
281,"Clr-4-OSW_3.bsf","IGDB v16.3",1,0,3.302000,0.819377,0.095787,0.094885,0.886444,0.105142,0.104775,0.000000,0.954000,0.840000,0.932847,,"Saint-Gobain Solar Gard LLC","4 Mil Clear OSW-SRX",15659761,"#",256,1510863138,0,0.886444,0.819377,0
282,"SILAG50LE_3.bsf","IGDB v18.2",1,0,3.251000,0.352565,0.295617,0.405807,0.510046,0.237458,0.270435,0.000000,0.840000,0.370000,0.940000,,"Saint-Gobain Solar Gard LLC","Silver AG 50 Low E",12828853,"#",256,1510863167,0,0.510046,0.352565,0
283,"LX70_3.bsf","IGDB v16.3",1,0,3.276600,0.368202,0.352820,0.415253,0.720934,0.088413,0.088022,0.000000,0.840000,0.770000,0.950154,,"Saint-Gobain Solar Gard LLC","LX70",13688538,"#",256,1510863140,0,0.720934,0.368202,0
284,"LX70-8_3.bsf","IGDB v16.3",1,0,3.403600,0.381391,0.315832,0.403325,0.722093,0.094699,0.096459,0.000000,0.840000,0.790000,0.878000,,"Saint-Gobain Solar Gard LLC","8 Mil LX70",13885147,"#",256,1510863140,0,0.722093,0.381391,0
285,"Sil20-Sentinel OSW_3.bsf","IGDB v17.1",1,0,3.251200,0.115391,0.639492,0.587029,0.158858,0.613686,0.578722,0.000000,0.760000,0.840000,0.945110,,"Saint-Gobain Solar Gard LLC","Sentinel Silver 20 OSW",8221028,"#",256,1510863157,0,0.158858,0.115391,0
286,"Sil35-Sentinel OSW_3.bsf","IGDB v17.1",1,0,3.251200,0.254859,0.462628,0.409755,0.337934,0.408838,0.370283,0.000000,0.780000,0.840000,0.945110,,"Saint-Gobain Solar Gard LLC","Sentinel Silver 35 OSW",11182226,"#",256,1510863157,0,0.337934,0.254859,0
287,"Clr-4-Sentinel OSW_3.bsf","IGDB v17.1",1,0,3.302000,0.810325,0.086617,0.085704,0.888438,0.095535,0.095180,0.000000,0.900000,0.840000,0.932847,,"Saint-Gobain Solar Gard LLC","Sentinel 4 Mil Clear OSW",15594481,"#",256,1510863157,0,0.888438,0.810325,0
288,"ECX70_3.bsf","IGDB v32.0",1,0,3.276600,0.431974,0.277543,0.313411,0.678253,0.125700,0.036842,0.000000,0.840000,0.092284,0.950154,,"Saint-Gobain Solar Gard LLC","Ecolux 70",12572382,"#",256,1510863196,0,0.678253,0.431974,0
289,"H15-2.bsf","IGDB v68.0",1,0,3.251200,0.137072,0.256794,0.401089,0.109675,0.049070,0.051787,0.000000,0.840000,0.648946,0.965731,,"Saint-Gobain Solar Gard LLC","2 mil Hilite 15",5463900,"#",256,1586299514,0,0.109675,0.137072,0
290,"H25-2.bsf","IGDB v68.0",1,0,3.251200,0.182909,0.277762,0.395249,0.208665,0.054786,0.053700,0.000000,0.840000,0.649036,0.965731,,"Saint-Gobain Solar Gard LLC","2 mil Hilite 25",7569533,"#",256,1586299514,0,0.208665,0.182909,0
291,"H40-2.bsf","IGDB v68.0",1,0,3.251200,0.258956,0.304189,0.403939,0.403501,0.060442,0.059506,0.000000,0.840000,0.645048,0.965731,,"Saint-Gobain Solar Gard LLC","2 mil Hilite 40",10530214,"#",256,1586299514,0,0.403501,0.258956,0
292,"H55-2.bsf","IGDB v68.0",1,0,3.251200,0.315009,0.322267,0.404969,0.572030,0.067783,0.067909,0.000000,0.840000,0.645629,0.965731,,"Saint-Gobain Solar Gard LLC","2 mil Hilite 55",12569028,"#",256,1586299514,0,0.572030,0.315009,0
293,"H70-2.bsf","IGDB v68.0",1,0,3.251200,0.366523,0.330976,0.403572,0.711855,0.083623,0.081053,0.000000,0.840000,0.635557,0.965731,,"Saint-Gobain Solar Gard LLC","2 mil Hilite 70",13622744,"#",256,1586299513,0,0.711855,0.366523,0
294,"LX70-2.bsf","IGDB v68.0",1,0,3.251200,0.366523,0.330976,0.403572,0.711855,0.083623,0.081053,0.000000,0.840000,0.635557,0.965731,,"Saint-Gobain Solar Gard LLC","2 mil LX 70",13622744,"#",256,1586299514,0,0.711855,0.366523,0
295,"LX40-2.bsf","IGDB v68.0",1,0,3.251200,0.258956,0.304189,0.403939,0.403501,0.060442,0.059506,0.000000,0.840000,0.645048,0.965731,,"Saint-Gobain Solar Gard LLC","2 mil LX 40",10530214,"#",256,1586299513,0,0.403501,0.258956,0
400,"Tintex_5.vto","IGDB v46.0",1,0,4.775000,0.495260,0.055966,0.057956,0.780470,0.073207,0.074405,0.000000,0.840000,0.840000,1.000000,,"Vitro","Tintex®",14805463,"",256,1510862572,0,0.780470,0.495260,0
401,"Tintex_6.vto","IGDB v46.0",1,0,5.686000,0.446743,0.053496,0.055511,0.755386,0.071233,0.072662,0.000000,0.840000,0.840000,1.000000,,"Vitro","Tintex®",14608082,"#",256,1510862575,0,0.755386,0.446743,0
402,"Tintex_8.vto","IGDB v46.0",1,0,7.988000,0.366515,0.051282,0.053678,0.697318,0.067834,0.069648,0.000000,0.840000,0.840000,1.000000,,"Vitro","Tintex®",14082245,"#",256,1510862575,0,0.697318,0.366515,0
403,"Tintex_4.vto","IGDB v46.0",1,0,4.004000,0.538785,0.057611,0.059331,0.798587,0.074557,0.075477,0.000000,0.840000,0.840000,1.000000,,"Vitro","Tintex®",15002588,"#",256,1510862572,0,0.798587,0.538785,0
404,"Tintex_10.vto","IGDB v46.0",1,0,9.457000,0.327495,0.049380,0.051605,0.667854,0.064654,0.066824,0.000000,0.840000,0.840000,1.000000,,"Vitro","Tintex®",13753789,"#",256,1510862571,0,0.667854,0.327495,0
405,"Tintex_2.vto","IGDB v46.0",1,0,2.305000,0.660586,0.063756,0.064999,0.844419,0.078022,0.078476,0.000000,0.840000,0.840000,1.000000,,"Vitro","Tintex®",15396838,"#",256,1510862572,0,0.844419,0.660586,0
406,"Tintex_3.vto","IGDB v46.0",1,0,3.250000,0.589606,0.059670,0.061155,0.819852,0.075586,0.076154,0.000000,0.840000,0.840000,1.000000,,"Vitro","Tintex®",15199712,"#",256,1510862572,0,0.819852,0.589606,0
407,"ClearFloatGlass_10.vto","IGDB v46.0",1,0,9.291000,0.694695,0.067667,0.069823,0.853457,0.082072,0.082958,0.000000,0.840000,0.840000,1.000000,,"Vitro","Clear Float Glass",15462632,"#",256,1510862574,0,0.853457,0.694695,0
408,"ClearFloatGlass_12.vto","IGDB v46.0",1,0,12.366000,0.630273,0.064197,0.067370,0.830047,0.080877,0.082135,0.000000,0.840000,0.840000,1.000000,,"Vitro","Clear Float Glass",15265506,"#",256,1510862574,0,0.830047,0.630273,0
409,"ClearFloatGlass_16.vto","IGDB v46.0",1,0,15.917000,0.586560,0.059135,0.061298,0.810217,0.074881,0.075957,0.000000,0.840000,0.840000,1.000000,,"Vitro","Clear Float Glass",15133918,"#",256,1510862573,0,0.810217,0.586560,0
410,"ClearFloatGlass_19.vto","IGDB v46.0",1,0,19.278000,0.545772,0.057492,0.059744,0.794251,0.074221,0.075940,0.000000,0.840000,0.840000,1.000000,,"Vitro","Clear Float Glass",15002330,"#",256,1510862575,0,0.794251,0.545772,0
411,"ClearFloatGlass_2.vto","IGDB v46.0",1,0,2.236000,0.855532,0.077394,0.077995,0.900837,0.083840,0.084480,0.000000,0.840000,0.840000,1.000000,,"Vitro","Clear Float Glass",15856882,"#",256,1510862576,0,0.900837,0.855532,0
412,"ClearFloatGlass_3.vto","IGDB v46.0",1,0,3.004000,0.837530,0.077291,0.077699,0.896101,0.085223,0.085600,0.000000,0.840000,0.840000,1.000000,,"Vitro","Clear Float Glass",15856881,"#",256,1510862575,0,0.896101,0.837530,0
413,"ClearFloatGlass_4.vto","IGDB v46.0",1,0,3.983000,0.812848,0.074397,0.074761,0.889759,0.083498,0.083505,0.000000,0.840000,0.840000,1.000000,,"Vitro","Clear Float Glass",15791088,"#",256,1510862575,0,0.889759,0.812848,0
414,"ClearFloatGlass_5.vto","IGDB v46.0",1,0,4.714000,0.795406,0.073018,0.074096,0.883749,0.082717,0.083082,0.000000,0.840000,0.840000,1.000000,,"Vitro","Clear Float Glass",15725550,"#",256,1510862575,0,0.883749,0.795406,0
415,"ClearFloatGlass_6.vto","IGDB v46.0",1,0,5.775000,0.771731,0.072727,0.074296,0.877633,0.084313,0.084973,0.000000,0.840000,0.840000,1.000000,,"Vitro","Clear Float Glass",15659757,"#",256,1510862574,0,0.877633,0.771731,0
416,"ClearFloatGlass_8.vto","IGDB v46.0",1,0,7.818000,0.723815,0.069447,0.071259,0.862080,0.082823,0.083564,0.000000,0.840000,0.840000,1.000000,,"Vitro","Clear Float Glass",15528426,"#",256,1510862574,0,0.862080,0.723815,0
417,"FPlus_3.vto","IGDB v46.0",1,0,3.296000,0.201216,0.044225,0.047724,0.241996,0.045870,0.049468,0.000000,0.840000,0.840000,1.000000,,"Vitro","Filtraplus®",8554626,"#",256,1510862572,0,0.241996,0.201216,0
418,"FPlus_4.vto","IGDB v46.0",1,0,4.066000,0.145570,0.042912,0.046044,0.167998,0.044096,0.047748,0.000000,0.840000,0.840000,1.000000,,"Vitro","Filtraplus®",7107439,"#",256,1510862572,0,0.167998,0.145570,0
419,"FPlus_5.vto","IGDB v46.0",1,0,4.867000,0.110899,0.042674,0.046862,0.118695,0.043902,0.049166,0.000000,0.840000,0.840000,1.000000,,"Vitro","Filtraplus®",5923168,"#",256,1510862572,0,0.118695,0.110899,0
420,"FPlus_6.vto","IGDB v46.0",1,0,5.675000,0.074592,0.042644,0.045931,0.082651,0.043723,0.048101,0.000000,0.840000,0.840000,1.000000,,"Vitro","Filtraplus®",4936272,"#",256,1510862571,0,0.082651,0.074592,0
421,"TintexPlus_2.vto","IGDB v46.0",1,0,2.301000,0.564731,0.058322,0.059563,0.803744,0.074428,0.074978,0.000000,0.840000,0.840000,1.000000,,"Vitro","Tintex Plus®",14937055,"#",256,1510862573,0,0.803744,0.564731,0
422,"TintexPlus_3.vto","IGDB v46.0",1,0,3.337000,0.471760,0.054422,0.056194,0.757419,0.071041,0.072138,0.000000,0.840000,0.840000,1.000000,,"Vitro","Tintex Plus®",14477013,"#",256,1510862575,0,0.757419,0.471760,0
424,"TintexPlus_5.vto","IGDB v46.0",1,0,4.795000,0.376642,0.051773,0.054145,0.698212,0.068609,0.070471,0.000000,0.840000,0.840000,1.000000,,"Vitro","Tintex Plus®",13950920,"#",256,1510862575,0,0.698212,0.376642,0
425,"TintexPlus_6.vto","IGDB v46.0",1,0,5.779000,0.326715,0.050310,0.052376,0.655560,0.066198,0.068654,0.000000,0.840000,0.840000,1.000000,,"Vitro","Tintex Plus®",13490879,"#",256,1510862575,0,0.655560,0.326715,0
426,"Cristazul_4.vto","IGDB v46.0",1,0,4.036000,0.526263,0.056161,0.058497,0.630309,0.063838,0.065964,0.000000,0.840000,0.840000,1.000000,,"Vitro","Cristazul®",14472384,"#",256,1510862574,0,0.630309,0.526263,0
427,"Cristazul_10.vto","IGDB v46.0",1,0,9.456000,0.279272,0.047020,0.050158,0.393470,0.052145,0.056212,0.000000,0.840000,0.840000,1.000000,,"Vitro","Cristazul®",12955783,"#",256,1510862574,0,0.393470,0.279272,0
428,"Cristazul_5.vto","IGDB v46.0",1,0,4.813000,0.482223,0.054280,0.056807,0.599949,0.062089,0.064395,0.000000,0.840000,0.840000,1.000000,,"Vitro","Cristazul®",14406071,"#",256,1510862574,0,0.599949,0.482223,0
429,"Cristazul_8.vto","IGDB v46.0",1,0,7.789000,0.338927,0.049234,0.052505,0.453828,0.055019,0.059556,0.000000,0.840000,0.840000,1.000000,,"Vitro","Cristazul®",13417111,"#",256,1510862573,0,0.453828,0.338927,0
430,"Cristazul_6.vto","IGDB v46.0",1,0,5.708000,0.436504,0.052331,0.055453,0.551089,0.059838,0.062688,0.000000,0.840000,0.840000,1.000000,,"Vitro","Cristazul®",14076334,"#",256,1510862573,0,0.551089,0.436504,0
431,"Filtrasol_41.vto","IGDB v46.0",1,0,4.067000,0.542930,0.056255,0.057867,0.553517,0.057795,0.060096,0.000000,0.840000,0.840000,1.000000,,"Vitro","Filtrasol®",13026500,"#",256,1510862572,0,0.553517,0.542930,0
432,"Filtrasol_5.vto","IGDB v46.0",1,0,4.657000,0.508169,0.054298,0.056401,0.518958,0.056207,0.058594,0.000000,0.840000,0.840000,1.000000,,"Vitro","Filtrasol®",12697278,"#",256,1510862573,0,0.518958,0.508169,0
433,"Filtrasol_6.vto","IGDB v46.0",1,0,5.672000,0.440307,0.050773,0.053200,0.451854,0.052439,0.055239,0.000000,0.840000,0.840000,1.000000,,"Vitro","Filtrasol®",11973555,"#",256,1510862571,0,0.451854,0.440307,0
434,"Filtrasol_4.vto","IGDB v46.0",1,0,3.816000,0.559148,0.057548,0.059168,0.573787,0.059672,0.062194,0.000000,0.840000,0.840000,1.000000,,"Vitro","Filtrasol®",13223879,"#",256,1510862572,0,0.573787,0.559148,0
435,"Filtrasol_10.vto","IGDB v46.0",1,0,9.633000,0.280690,0.045742,0.047357,0.280802,0.046475,0.049011,0.000000,0.840000,0.840000,1.000000,,"Vitro","Filtrasol®",9801872,"#",256,1510862574,0,0.280802,0.280690,0
436,"Filtrasol_3.vto","IGDB v46.0",1,0,2.913000,0.629029,0.061922,0.063709,0.634628,0.063879,0.065753,0.000000,0.840000,0.840000,1.000000,,"Vitro","Filtrasol®",13816272,"#",256,1510862573,0,0.634628,0.629029,0
437,"Filtrasol_32.vto","IGDB v46.0",1,0,3.171000,0.607131,0.060776,0.062600,0.610927,0.062638,0.064601,0.000000,0.840000,0.840000,1.000000,,"Vitro","Filtrasol®",13553101,"#",256,1510862573,0,0.610927,0.607131,0
438,"Filtrasol_8.vto","IGDB v46.0",1,0,8.139000,0.332372,0.047435,0.048964,0.337497,0.048163,0.050586,0.000000,0.840000,0.840000,1.000000,,"Vitro","Filtrasol®",10591645,"#",256,1510862571,0,0.337497,0.332372,0
439,"Vitrosol_5.vto","IGDB v46.0",1,0,4.760000,0.552774,0.057229,0.059409,0.570479,0.059588,0.061873,0.000000,0.840000,0.840000,1.000000,,"Vitro","Vitrosol®",12371151,"#",256,1510862571,0,0.570479,0.552774,0
440,"Vitrosol_6.vto","IGDB v46.0",1,0,5.655000,0.505244,0.055209,0.057776,0.525375,0.057653,0.060622,0.000000,0.840000,0.840000,1.000000,,"Vitro","Vitrosol®",11910601,"#",256,1510862571,0,0.525375,0.505244,0
441,"Vitrosol_8.vto","IGDB v46.0",1,0,7.705000,0.399005,0.049052,0.051359,0.424263,0.051681,0.054271,0.000000,0.840000,0.840000,1.000000,,"Vitro","Vitrosol®",10463930,"#",256,1510862571,0,0.424263,0.399005,0
442,"Vitrosol_4.vto","IGDB v46.0",1,0,4.022000,0.596762,0.059672,0.062000,0.613639,0.062109,0.064156,0.000000,0.840000,0.840000,1.000000,,"Vitro","Vitrosol®",12897237,"#",256,1510862570,0,0.613639,0.596762,0
443,"Vitrosol_10.vto","IGDB v46.0",1,0,9.373000,0.344816,0.048746,0.046646,0.364962,0.050892,0.048394,0.000000,0.840000,0.840000,1.000000,,"Vitro","Vitrosol®",9674416,"#",256,1510862574,0,0.364962,0.344816,0
444,"Vitrosol_3.vto","IGDB v46.0",1,0,3.020000,0.666227,0.064712,0.066072,0.682200,0.067525,0.069091,0.000000,0.840000,0.840000,1.000000,,"Vitro","Vitrosol®",13686493,"#",256,1510862571,0,0.682200,0.666227,0
445,"Vitrosol_32.vto","IGDB v46.0",1,0,3.252000,0.650096,0.062826,0.064609,0.667413,0.065567,0.067368,0.000000,0.840000,0.840000,1.000000,,"Vitro","Vitrosol®",13489371,"#",256,1510862570,0,0.667413,0.650096,0
446,"Klare_4.vto","IGDB v70.0",1,0,3.921000,0.838039,0.078472,0.079076,0.896044,0.085972,0.086123,0.000000,0.837000,0.837000,1.000000,,"Vitro","Klare®",15856881,"#",256,1586299418,0,0.896044,0.838039,0
447,"Klare_6.vto","IGDB v70.0",1,0,5.680000,0.817921,0.076972,0.077905,0.888482,0.085310,0.085670,0.000000,0.837000,0.837000,1.000000,,"Vitro","Klare®",15791088,"#",256,1586299418,0,0.888482,0.817921,0
448,"Klare_10.vto","IGDB v70.0",1,0,9.941000,0.761161,0.073190,0.075177,0.873533,0.084737,0.085335,0.000000,0.837000,0.837000,1.000000,,"Vitro","Klare®",15659756,"#",256,1586299419,0,0.873533,0.761161,0
449,"Klare_12.vto","IGDB v70.0",1,0,12.230000,0.723340,0.068813,0.071423,0.862761,0.081742,0.082568,0.000000,0.837000,0.837000,1.000000,,"Vitro","Klare®",15593962,"#",256,1586299419,0,0.862761,0.723340,0
450,"AP8_Clear6.vto","IGDB v70.0",1,0,5.798000,0.078712,0.298611,0.511897,0.090447,0.373696,0.480376,0.000000,0.840000,0.394043,1.000000,,"Vitro","Reflectasol® AP8 on Clear",5461332,"#",256,1586299494,0,0.090447,0.078712,0
451,"Pyrosol_Clear6.vto","IGDB v70.0",1,0,5.775000,0.439977,0.276602,0.362427,0.334618,0.453036,0.519942,0.000000,0.840000,0.850046,1.000000,,"Vitro","Pyrosol®| Clear",8100013,"#",256,1586299494,0,0.334618,0.439977,0
452,"Solar Reflect 8 on Klare.vto","IGDB v74.0",1,0,5.892800,0.074666,0.341222,0.434025,0.090729,0.405685,0.344034,0.000000,0.837000,0.292520,1.000000,,"Vitro","Solar Reflect® 8 on Klare",5461587,"#",256,1641409402,0,0.090729,0.074666,0
453,"Solar Reflect 8 on Tintex.vto","IGDB v74.0",1,0,5.664200,0.035127,0.172001,0.466539,0.062354,0.322330,0.374068,0.000000,0.840000,0.263940,1.000000,,"Vitro","Solar Reflect® 8 on Tintex",4409409,"#",256,1641409402,0,0.062354,0.035127,0
454,"Solar Reflect 20 on Klare.vto","IGDB v74.0",1,0,5.895300,0.169986,0.239535,0.337359,0.204877,0.296143,0.288072,0.000000,0.837000,0.490514,1.000000,,"Vitro","Solar Reflect® 20 on Klare",8420984,"#",256,1641409401,0,0.204877,0.169986,0
455,"Solar Reflect 20 on Tintex.vto","IGDB v74.0",1,0,5.699800,0.098365,0.132445,0.343739,0.170875,0.245496,0.297061,0.000000,0.840000,0.561531,1.000000,,"Vitro","Solar Reflect® 20 on Tintex",7698023,"#",256,1641409401,0,0.170875,0.098365,0
456,"Solar Reflect 36 on Klare.vto","IGDB v74.0",1,0,5.857200,0.320115,0.156208,0.220870,0.361265,0.209929,0.200059,0.000000,0.837000,0.746255,1.000000,,"Vitro","Solar Reflect® 36 on Klare",10724255,"#",256,1641409401,0,0.361265,0.320115,0
457,"Solar Reflect 36 on Tintex.vto","IGDB v74.0",1,0,5.709900,0.181945,0.094817,0.231032,0.299895,0.163908,0.221073,0.000000,0.840000,0.749439,1.000000,,"Vitro","Solar Reflect® 36 on Tintex",9672842,"#",256,1641409402,0,0.299895,0.181945,0
458,"Lumax51_Clear_6.vto","IGDB v78.0",1,0,5.672000,0.412037,0.120101,0.128526,0.502290,0.171181,0.083324,0.000000,0.840000,0.711274,1.000000,,"Vitro","Lumax® 51 on Clear",12631733,"#",256,1641409424,0,0.502290,0.412037,0
459,"Lumax68_Clear_6.vto","IGDB v78.0",1,0,5.664000,0.594237,0.118041,0.122302,0.665269,0.174501,0.134624,0.000000,0.840000,0.822998,1.000000,,"Vitro","Lumax® 68 on Clear",13883090,"#",256,1641409424,0,0.665269,0.594237,0
460,"ReflectasolAB10_Clear.vto","IGDB v79.0",1,0,5.671000,0.090903,0.256893,0.457566,0.113462,0.298683,0.411599,0.000000,0.840000,0.478770,1.000000,,"Vitro","Reflectasol® AB10 on Clear",6119515,"#",256,1641409428,0,0.113462,0.090903,0
872,"PureVision-2.CIG","IGDB v85.0",1,0,2.290000,0.888966,0.083427,0.083427,0.911251,0.083845,0.083845,0.000000,0.840000,0.840000,1.000000,,"Cardinal Glass Industries","PureVision - 2.2mm (AGC NA)",15988212,"#",256,1657950488,0,0.911251,0.888966,0
873,"PureVision-3.CIG","IGDB v85.0",1,0,3.120000,0.880131,0.082678,0.082494,0.909627,0.083695,0.083749,0.000000,0.840000,0.840000,1.000000,,"Cardinal Glass Industries","PureVision - 3mm (AGC NA)",15988212,"#",256,1657950489,0,0.909627,0.880131,0
874,"PureVision-4.CIG","IGDB v85.0",1,0,3.860000,0.871790,0.081916,0.081635,0.908171,0.083523,0.083448,0.000000,0.840000,0.840000,1.000000,,"Cardinal Glass Industries","PureVision - 4mm (AGC NA)",15922675,"#",256,1657950489,0,0.908171,0.871790,0
875,"PureVision-5.CIG","IGDB v85.0",1,0,4.700000,0.863025,0.081193,0.081193,0.906514,0.083377,0.083377,0.000000,0.840000,0.840000,1.000000,,"Cardinal Glass Industries","PureVision - 5mm (AGC NA)",15922675,"#",256,1657950489,0,0.906514,0.863025,0
876,"PureVision-6.CIG","IGDB v85.0",1,0,5.660000,0.853537,0.080047,0.079698,0.905303,0.082818,0.082776,0.000000,0.840000,0.840000,1.000000,,"Cardinal Glass Industries","PureVision - 6mm (AGC NA)",15922675,"#",256,1657950489,0,0.905303,0.853537,0
877,"PureVision-8.CIG","IGDB v85.0",1,0,7.870000,0.831568,0.078319,0.078319,0.901073,0.082455,0.082455,0.000000,0.840000,0.840000,1.000000,,"Cardinal Glass Industries","PureVision - 8mm (AGC NA)",15922417,"#",256,1657950489,0,0.901073,0.831568,0
878,"PureVision-10.CIG","IGDB v85.0",1,0,9.500000,0.816012,0.077132,0.077132,0.897976,0.082199,0.082199,0.000000,0.840000,0.840000,1.000000,,"Cardinal Glass Industries","PureVision - 10mm (AGC NA)",15856881,"#",256,1657950489,0,0.897976,0.816012,0
879,"PureVision-12.CIG","IGDB v85.0",1,0,12.140000,0.791772,0.075343,0.075343,0.892993,0.081769,0.081769,0.000000,0.840000,0.840000,1.000000,,"Cardinal Glass Industries","PureVision - 12mm (AGC NA)",15856879,"#",256,1657950489,0,0.892993,0.791772,0
